StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q308,Q309,Q5,Q6,Q7,Q8,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,1_Q312,2_Q312,3_Q312,4_Q312,5_Q312,6_Q312,7_Q312,8_Q312,9_Q312,10_Q312,11_Q312,12_Q312,13_Q312,14_Q312,15_Q312,1_Q135,2_Q135,3_Q135,4_Q135,5_Q135,6_Q135,7_Q135,8_Q135,9_Q135,10_Q135,11_Q135,12_Q135,13_Q135,14_Q135,15_Q135,16_Q135,17_Q135,18_Q135,19_Q135,Q25,Q341,Q342,Q343,Q319,Q344,Q320,Q345,Q321,Q346,Q322,Q347,Q323,Q348,Q351,Q352,QID21,QID22,QID23,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_11,Q28_12,Q28_13,Q28_14,Q28_15,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_7,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q32,Q33,Q34,Q35,Q36,ID
2026/4/7 16:10,2026/4/7 16:37,0,133.106.34.255,100,1594,1,2026/4/7 16:37,R_9E4pFdGwNqUY5pi,,,,,35.69,139.69,anonymous,JA,1,1,,2,41,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,3,5,3,4,4,4,5,3,4,5,5,5,3,3,6,4,4,7,7,4,7,5,7,1,7,7,7,1,5,5,4,7,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,3,3,4,3,3,4,3,2,5,3,3,5,4,3,4,5,5,6,2,3,2,3,,,,,,,,,,2,1,,1,,18186210
2026/4/7 16:07,2026/4/7 16:34,0,153.210.47.15,100,1597,1,2026/4/7 16:34,R_9PZbd0bmHQKNp6x,,,,,38.2323,140.8928,anonymous,JA,1,1,,1,60,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,2,1,8,2,1,1,2,1,7,7,4,1,1,5,7,8,1,1,1,1,5,1,1,7,4,4,1,1,150,2,62,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,2,2,2,1,2,2,1,2,1,1,3,1,3,3,3,6,3,2,4,4,2,5,2,2,6,6,7,6,1,2,2,2,,,,,,,,,,1,1,,1,,29151391
2026/4/7 16:06,2026/4/7 16:33,0,121.81.72.222,100,1602,1,2026/4/7 16:33,R_9oJtxFFp4Th7UGd,,,,,34.834,134.6949,anonymous,JA,1,1,,2,42,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,5,4,5,6,6,5,4,5,5,5,5,5,5,6,4,4,4,7,4,7,4,4,4,4,4,5,4,4,5,4,5,4,7,300,2,72,2,11,2,120,2,15,2,30,2,4,2,15,2,2,1,1,1,2,1,2,2,1,2,1,1,3,4,4,4,3,5,4,3,4,4,4,5,4,3,4,4,5,5,4,4,4,3,,,,,,,,,,2,1,,1,,56365883
2026/4/7 16:09,2026/4/7 16:36,0,153.165.153.128,100,1608,1,2026/4/7 16:36,R_4cvyYVFGxlHjulz,,,,,35.4338,139.6496,anonymous,JA,1,1,,2,39,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,5,1,5,5,2,5,1,6,5,3,5,1,2,5,4,4,4,4,4,1,4,4,4,7,4,5,4,8,5,4,5,4,4,300,2,14,2,6,2,120,2,30,2,30,2,3,2,10,2,2,2,2,2,2,1,1,2,1,2,1,1,4,3,5,4,3,5,4,3,4,5,5,5,4,3,4,4,4,4,4,4,4,2,,,,,,,,,,2,1,,1,調査に参加させて頂き、ありがとぁ�ざいました,66546141
2026/4/7 16:09,2026/4/7 16:36,0,121.111.18.43,100,1609,1,2026/4/7 16:36,R_4QzdJU1acs6oGdg,,,,,35.3236,139.3878,anonymous,JA,1,1,,2,65,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,3,1,2,2,2,3,1,5,5,2,4,1,2,4,4,5,4,7,5,1,8,1,1,4,4,4,7,7,5,5,5,1,1,150,1,72,2,11,1,125,1,29,1,30,2,4,2,15,1,1,1,2,2,2,1,2,2,1,2,1,2,3,3,5,4,3,5,5,4,5,5,4,5,4,3,4,5,5,4,3,4,4,3,,,,,,,,,,2,1,,1,問題にまじめに答えましたが㛣しくて間違えたも�もあると思います�,50950983
2026/4/7 16:23,2026/4/7 16:50,0,133.32.183.250,100,1620,1,2026/4/7 16:50,R_9iyWzzxg0Rs0blo,,,,,34.6967,135.5154,anonymous,JA,1,1,,1,35,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,2,3,5,1,1,1,1,1,2,4,1,4,4,4,1,4,7,1,7,1,1,7,4,4,4,4,7,4,150,2,14,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,3,3,4,4,3,4,3,3,4,4,3,3,4,3,4,2,4,5,3,3,3,2,,,,,,,,,,2,1,,1,,64886659
2026/4/7 16:06,2026/4/7 16:34,0,1.75.66.80,100,1633,1,2026/4/7 16:34,R_9GneVxkO9xduR33,,,,,35.69,139.69,anonymous,JA,1,1,,1,54,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,5,5,2,3,3,5,3,3,6,4,5,3,5,3,7,7,4,7,7,5,4,5,4,1,4,1,1,7,7,1,4,5,7,7,290,2,62,2,11,2,150,2,29,2,30,2,12,2,20,2,2,2,1,2,2,2,1,2,1,2,1,1,2,1,4,3,2,4,3,1,5,3,3,5,3,2,2,3,5,5,1,4,3,2,,,,,,,,,,2,1,,1,,84313932
2026/4/7 16:08,2026/4/7 16:35,0,124.141.100.208,100,1633,1,2026/4/7 16:35,R_95YrINpI6nUibMR,,,,,35.7989,139.4746,anonymous,JA,1,1,,2,53,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,7,6,8,6,5,5,5,7,8,7,5,5,7,6,7,5,5,5,5,5,5,7,5,4,4,4,4,5,5,5,5,5,7,7,300,2,14,2,6,2,120,2,30,2,40,2,9,2,20,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,4,3,3,4,3,2,3,4,2,4,3,2,2,3,4,4,3,5,4,3,,,,,,,,,,2,1,,1,,37180615
2026/4/7 16:10,2026/4/7 16:37,0,123.225.205.5,100,1634,1,2026/4/7 16:37,R_9oLxWt0MwnoBe2k,,,,,35.8895,139.7934,anonymous,JA,1,1,,1,42,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,4,2,3,2,5,4,2,2,2,3,5,4,7,7,7,7,1,5,1,1,4,1,7,1,1,7,7,7,1,1,150,2,72,2,11,2,125,2,29,1,30,2,4,2,20,2,1,1,2,2,2,2,1,2,1,2,1,2,3,2,4,3,3,5,2,1,4,3,2,4,3,2,3,4,5,5,2,2,2,1,,,,,,,,,,2,1,,1,-,28524977
2026/4/7 16:07,2026/4/7 16:35,0,194.193.106.15,100,1640,1,2026/4/7 16:35,R_9LiWYxTxpoq5Qee,,,,,33.8992,135.9669,anonymous,JA,1,1,,2,44,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,4,5,8,5,4,4,5,6,7,6,4,5,5,5,5,4,5,4,4,5,4,4,7,7,7,4,1,5,4,7,5,7,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,4,3,2,5,2,2,3,3,2,4,2,2,2,5,5,4,2,4,4,2,,,,,,,,,,2,1,,1,,84090508
2026/4/7 16:08,2026/4/7 16:35,0,114.163.22.7,100,1644,1,2026/4/7 16:35,R_9NNY7JLRHlBGj8y,,,,,38.2976,141.0446,anonymous,JA,1,1,,1,48,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,5,8,8,8,8,2,2,8,8,8,2,5,8,8,8,8,5,8,5,8,5,1,5,4,4,4,4,8,5,4,4,4,4,5,150,2,72,2,11,2,125,2,29,2,30,2,3,2,20,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,5,4,2,5,3,2,4,5,2,5,5,2,4,4,6,5,1,2,1,1,,,,,,,,,,2,1,,1,,77013178
2026/4/7 16:07,2026/4/7 16:34,0,121.92.154.87,100,1646,1,2026/4/7 16:34,R_4k0TskQ0VKXjdFH,,,,,36.7069,137.2129,anonymous,JA,1,1,,1,33,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,7,3,7,1,1,3,3,6,4,2,5,1,2,6,1,7,1,1,7,1,8,7,1,5,1,8,1,8,4,5,5,1,1,150,2,72,2,11,2,125,2,29,1,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,1,6,3,6,5,2,6,4,1,6,6,4,6,5,2,6,5,4,5,2,1,3,3,,,,,,,,,,2,1,,1,,93157079
2026/4/7 16:06,2026/4/7 16:33,0,58.94.97.54,100,1647,1,2026/4/7 16:33,R_9HeIUCfkXCdKbFo,,,,,35.8103,139.6696,anonymous,JA,1,1,,1,34,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,4,3,3,3,4,1,5,3,6,5,3,3,5,3,8,7,1,1,1,1,4,8,4,1,4,1,5,7,4,5,5,4,1,1,150,2,72,2,11,2,120,2,29,2,30,2,4,2,15,2,2,2,1,2,2,2,1,2,2,2,1,2,4,2,4,4,3,5,5,3,3,4,3,4,4,2,5,5,6,7,1,2,1,1,,,,1,,,,,,2,1,,1,,12568988
2026/4/7 16:07,2026/4/7 16:35,0,60.124.23.27,100,1664,1,2026/4/7 16:35,R_9LAJDrAvzzquklV,,,,,35.69,139.69,anonymous,JA,1,1,,1,37,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,6,1,2,1,7,6,6,2,1,6,9,4,4,7,1,5,1,8,7,7,1,1,8,7,7,5,7,5,7,7,150,2,72,2,11,2,125,2,30,2,40,2,4,2,20,2,2,2,1,2,1,1,1,2,1,1,1,1,4,5,6,6,6,6,3,5,6,6,5,5,5,5,5,4,6,5,6,1,3,1,,,,,,,,,,2,1,,1,,90414465
2026/4/7 16:12,2026/4/7 16:40,0,106.154.156.136,100,1674,1,2026/4/7 16:40,R_996Ue5gnusLhPwe,,,,,43.0647,141.3489,anonymous,JA,1,1,,1,55,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,1,1,1,1,1,3,1,8,2,3,2,1,5,2,7,1,1,1,4,7,8,1,1,4,1,7,1,4,4,7,4,1,1,150,1,72,2,11,1,125,2,29,2,30,2,4,2,0,2,1,1,1,2,2,2,1,2,1,2,1,2,4,2,5,4,1,5,1,2,5,5,4,5,4,1,4,5,5,6,2,4,3,1,,,,,,,,,,2,1,,1,,87285239
2026/4/7 16:06,2026/4/7 16:34,0,211.124.77.217,100,1676,1,2026/4/7 16:34,R_45ymB5Gp5ICzTGQ,,,,,34.4027,135.3556,anonymous,JA,1,1,,1,40,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,4,3,2,1,1,4,2,3,2,2,3,1,3,5,7,7,1,7,7,8,1,1,4,5,5,1,7,5,5,1,1,1,300,2,14,2,11,2,120,2,30,2,40,2,4,2,20,2,1,1,2,2,2,1,2,2,1,2,2,2,4,1,6,4,1,4,4,2,5,6,4,5,5,3,4,7,6,6,1,3,3,2,,,,,,,,,,2,1,,1,自切�身の内面と真剣に向き合うことが�来て大変有意義な内容でした�,45206200
2026/4/7 16:36,2026/4/7 17:04,0,133.201.48.164,100,1677,1,2026/4/7 17:04,R_4dKOqgsoZtk1WNd,,,,,35.4338,139.6496,anonymous,JA,1,1,,1,39,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,8,2,4,6,2,3,2,3,3,7,6,2,6,8,5,5,5,1,8,5,7,1,1,7,7,5,4,7,4,5,7,7,7,150,1,72,2,11,1,125,2,29,2,40,2,4,2,15,2,1,1,1,2,2,2,1,2,2,2,1,2,4,2,4,2,2,6,2,1,4,4,2,4,4,1,4,6,6,6,1,3,3,2,,,,,,,,,,2,1,,1,,21081643
2026/4/7 16:08,2026/4/7 16:36,0,115.37.60.186,100,1684,1,2026/4/7 16:36,R_9RoImweiDlheoH7,,,,,35.1311,137.0756,anonymous,JA,1,1,,2,53,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,6,6,6,7,7,4,6,6,7,6,6,7,6,5,8,5,5,5,7,5,5,5,5,5,5,7,5,8,5,4,5,5,1,7,150,2,72,2,11,2,125,2,29,2,40,2,9,2,15,2,1,1,1,2,2,1,1,2,1,2,1,2,3,2,5,3,2,4,3,2,4,4,2,4,4,3,3,6,5,5,2,5,2,2,,,,,,,,,,2,1,,1,,41695127
2026/4/7 16:18,2026/4/7 16:46,0,106.146.72.193,100,1687,1,2026/4/7 16:46,R_4CCazeoiNCVmWRh,,,,,34.691,135.5124,anonymous,JA,1,1,,1,36,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,1,4,4,1,3,1,3,4,3,4,1,4,7,7,4,1,7,4,1,4,1,1,1,1,4,1,1,7,7,7,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,1,2,2,2,1,2,1,2,2,1,3,4,5,4,4,5,4,3,5,4,3,5,4,4,4,5,4,5,2,2,3,2,,,,,,,,,,2,1,,1,特にな�,37404463
2026/4/7 16:12,2026/4/7 16:40,0,122.103.191.123,100,1690,1,2026/4/7 16:40,R_9jUvGn6T7naDmuJ,,,,,35.1796,136.9166,anonymous,JA,1,1,,1,41,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,5,7,2,8,6,8,7,3,7,9,7,6,9,8,8,5,8,7,7,5,7,8,7,5,5,7,5,4,5,4,4,5,1,1,300,2,72,2,11,1,125,2,30,2,30,2,4,2,20,2,2,1,1,2,2,1,2,2,1,2,1,2,3,2,5,3,3,5,3,2,6,4,3,6,3,2,2,4,5,6,2,4,5,7,,,,,,,,,,1,1,,1,かなり�を使った体験になりました。どあ�ありがとぁ�ざいました�,51692269
2026/4/7 16:06,2026/4/7 16:34,0,106.72.183.33,100,1694,1,2026/4/7 16:34,R_9EuvS6O3XDSisox,,,,,35.703,139.8308,anonymous,JA,1,1,,1,35,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,1,3,4,2,1,2,4,4,3,2,1,2,3,8,4,4,4,5,1,5,7,1,7,1,4,7,7,1,7,7,7,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,3,1,4,3,1,5,3,1,4,3,1,4,2,1,3,4,6,6,2,1,4,2,,,,,,,,,,1,1,,1,自刮ことではありませんが�この内容で〝�常に早く作業を完亁�せてあ�他�人がいることが気になりました�,10347477
2026/4/7 16:38,2026/4/7 17:06,0,106.150.243.118,75,1700,0,,FS_9aqU8EDN9Qx0kRJ,,,,,,,anonymous,JA,1,1,,2,31,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,4,6,8,6,9,2,7,8,6,7,6,6,8,7,9,7,7,1,7,7,8,8,5,1,5,1,5,1,5,7,8,8,1,1,,,14,2,,,,,16,2,40,2,,,,,2,1,1,2,2,1,1,1,1,2,1,1,5,6,6,5,6,5,4,4,6,5,5,4,5,4,4,1,3,5,4,5,6,5,,,,,,,,,,,,,,,
2026/4/7 16:11,2026/4/7 16:39,0,126.117.89.180,100,1711,1,2026/4/7 16:39,R_9Suz7PSjlHs2BOB,,,,,35.9104,139.6606,anonymous,JA,1,1,,2,42,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,4,5,4,5,2,5,5,4,5,3,5,3,3,5,5,5,4,4,5,4,4,4,1,4,1,5,7,4,4,4,7,7,7,150,2,72,2,11,2,125,2,29,2,30,2,5,2,15,2,2,2,1,2,2,2,1,2,1,2,2,2,4,2,4,3,2,4,3,2,4,4,3,3,3,3,3,4,5,5,2,3,4,2,,,,,,,,,,2,1,,1,,65177350
2026/4/7 16:14,2026/4/7 16:42,0,217.178.129.53,100,1714,1,2026/4/7 16:42,R_9HhOG0jitxhMl2r,,,,,35.6837,139.6805,anonymous,JA,1,1,,2,45,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,5,3,4,6,7,5,6,7,7,6,7,6,5,7,8,8,5,5,4,5,4,7,5,4,7,8,7,5,4,5,5,5,4,4,150,2,72,2,11,2,125,2,29,2,30,2,9,2,20,2,2,2,2,2,1,1,1,2,2,1,1,1,4,4,6,3,4,6,3,4,5,5,4,5,4,4,4,4,5,5,3,5,6,4,,,,,,,,,,2,1,,1,,97477460
2026/4/7 16:20,2026/4/7 16:49,0,61.86.162.145,100,1728,1,2026/4/7 16:49,R_972IpmsI8I019Bh,,,,,34.7356,135.7943,anonymous,JA,1,1,,1,36,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,7,1,1,1,300,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,2,2,3,3,4,3,3,4,3,2,4,3,3,4,3,2,3,4,4,4,3,2,4,3,,,,,,,,,,1,1,,1,論理皁�老�る�が難しい問題もあり、少し回答に悩みました,89058874
2026/4/7 16:22,2026/4/7 16:51,0,59.170.48.212,100,1733,1,2026/4/7 16:51,R_9dtucNrqoMQcCyN,,,,,33.5884,130.3514,anonymous,JA,1,1,,1,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,3,4,3,6,6,4,4,5,5,3,5,4,7,7,7,7,5,5,5,1,4,4,5,7,5,4,4,5,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,2,1,2,1,2,1,2,3,2,4,3,2,4,3,3,3,3,3,4,4,2,3,4,5,5,3,4,3,2,,,,,,,,,,2,1,,1,,60035027
2026/4/7 16:23,2026/4/7 16:52,0,133.32.177.166,100,1739,1,2026/4/7 16:52,R_9rdWm3ubXkigl4E,,,,,34.6967,135.5154,anonymous,JA,1,1,,1,34,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,4,5,5,5,4,5,4,3,6,5,4,6,5,3,7,1,1,1,1,1,1,8,1,1,5,1,5,1,4,4,4,5,1,1,300,1,72,2,11,2,125,2,31,2,40,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,2,2,2,3,4,3,4,3,2,2,4,3,3,3,3,2,3,5,5,5,2,4,4,3,,,,,,,,,,2,1,,1,,66344416
2026/4/7 16:06,2026/4/7 16:35,0,220.146.183.185,100,1748,1,2026/4/7 16:35,R_4Y5Mj7e22kV365U,,,,,35.6837,139.6805,anonymous,JA,1,1,,1,38,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,5,1,1,2,1,1,1,9,1,1,2,1,1,9,1,8,1,1,1,1,8,1,1,4,1,1,1,4,1,8,4,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,2,2,2,2,1,2,1,2,1,1,4,6,6,4,6,6,5,6,6,6,5,6,5,4,4,5,6,1,1,1,1,1,,,,,,,,,,2,1,,1,,51052249
2026/4/7 16:07,2026/4/7 16:36,0,180.198.24.52,100,1749,1,2026/4/7 16:36,R_9GxgMzcxx6Go4AI,,,,,35.4256,136.7614,anonymous,JA,1,1,,1,34,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,8,1,1,7,1,5,1,7,7,5,1,7,7,150,2,72,2,11,2,125,2,30,2,30,2,4,2,15,2,1,2,1,2,1,2,2,2,1,2,1,1,5,5,6,5,5,6,4,4,5,6,5,6,5,4,6,7,7,7,1,1,1,1,,,,,,,,,,2,1,,1,,71571014
2026/4/7 16:29,2026/4/7 16:58,0,133.201.202.160,100,1749,1,2026/4/7 16:58,R_4ydm3cn5B9rJBW9,,,,,35.4502,139.3457,anonymous,JA,1,1,,1,46,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,5,6,1,5,5,4,5,5,6,5,5,5,4,5,6,5,5,5,4,5,4,4,5,5,1,4,5,5,4,4,8,4,5,4,3000,2,72,2,11,2,125,2,30,2,40,2,18,2,20,2,2,1,2,2,2,1,1,2,1,1,2,1,4,4,4,5,3,4,3,2,3,5,3,4,4,1,3,4,5,5,4,4,5,3,,,,,,,,,,2,1,,1,,29899467
2026/4/7 17:08,2026/4/7 17:37,0,133.32.156.103,100,1754,1,2026/4/7 17:37,R_9ink9l7DFT6ZW9A,,,,,35.6837,139.6805,anonymous,JA,1,1,,1,70,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,6,2,3,4,3,6,6,7,6,6,6,6,6,7,8,5,5,5,5,5,5,5,4,7,4,7,5,5,5,5,4,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,1,1,3,3,4,3,3,5,3,3,3,3,3,4,3,2,3,5,6,6,2,5,4,1,,,,,,,,,,2,1,,1,,38892517
2026/4/7 16:10,2026/4/7 16:40,0,222.230.29.166,100,1767,1,2026/4/7 16:40,R_9QgtzfeYahnMSXw,,,,,35.6837,139.6805,anonymous,JA,1,1,,1,34,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,5,7,4,5,7,5,7,5,6,5,6,7,5,5,8,5,5,7,4,5,7,5,7,7,7,7,4,4,4,4,4,4,7,7,150,2,72,2,11,2,150,2,29,2,40,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,3,3,4,3,3,4,3,3,4,4,4,4,4,3,4,4,6,6,2,1,4,1,,,,,,,,,,2,1,,1,,42563735
2026/4/7 16:11,2026/4/7 16:41,0,124.209.254.50,100,1776,1,2026/4/7 16:41,R_9FPXWXBDMg1LjPe,,,,,35.7886,140.0388,anonymous,JA,1,1,,2,32,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,5,8,2,2,1,2,8,6,7,2,1,3,1,3,5,4,5,5,8,8,4,5,7,5,5,5,5,5,4,4,8,1,1,300,1,14,2,2,2,120,2,30,2,40,2,6,2,20,2,2,2,2,2,2,2,1,2,1,1,1,1,2,4,4,3,4,4,3,3,4,4,3,4,3,3,5,5,5,4,2,5,4,3,,,,,,,,,,2,1,,1,,70490232
2026/4/7 16:08,2026/4/7 16:37,0,58.189.159.46,100,1782,1,2026/4/7 16:37,R_9QLB8KiSbWYthES,,,,,34.571,135.7701,anonymous,JA,1,1,,2,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,6,4,1,4,6,6,4,2,6,6,1,8,5,5,8,8,5,5,7,5,7,7,7,5,7,5,5,5,8,5,5,300,2,14,2,6,2,80,2,30,2,40,2,3,2,20,2,2,1,2,2,1,1,1,2,1,2,1,1,5,5,6,5,5,6,4,4,5,6,5,5,5,4,5,5,5,5,3,6,3,2,,,,,,,,,,2,1,,1,,67101039
2026/4/7 16:07,2026/4/7 16:37,0,159.28.78.166,100,1784,1,2026/4/7 16:37,R_9rPbPOnrRyVQe0A,,,,,35.5828,139.6987,anonymous,JA,1,1,,1,43,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,4,6,6,5,3,6,6,7,7,4,6,6,3,7,5,5,5,5,8,8,7,5,1,5,7,5,5,8,4,5,5,5,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,20,2,1,2,1,2,2,2,1,2,2,2,1,1,5,5,5,3,4,5,3,4,5,5,3,5,4,4,6,4,3,5,3,4,3,2,,,,,,,,,,2,1,,1,,55656593
2026/4/7 16:06,2026/4/7 16:36,0,60.101.14.64,100,1792,1,2026/4/7 16:36,R_9R1x5X4kG4R9Jfj,,,,,35.69,139.69,anonymous,JA,1,1,,1,47,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,3,1,1,1,2,5,1,1,1,2,5,7,7,4,4,4,1,7,7,1,1,1,5,1,7,7,4,1,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,2,1,1,2,1,2,1,1,3,1,6,4,2,6,4,2,4,4,3,2,4,2,4,4,6,6,1,4,2,1,,,,,,,,,,1,1,,1,,60312944
2026/4/7 16:06,2026/4/7 16:36,0,79.127.158.74,100,1793,1,2026/4/7 16:36,R_9MgmckRtAeF7xRg,,,,,35.6893,139.6899,anonymous,JA,1,1,,1,68,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,300,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,2,2,2,2,1,2,1,2,1,2,3,2,6,2,2,2,2,2,6,2,2,6,2,2,2,6,6,6,2,2,4,2,,,,,,,,,,2,1,,1,楽しいアンケートでした�,61983549
2026/4/7 16:07,2026/4/7 16:37,0,106.130.121.55,100,1794,1,2026/4/7 16:37,R_9E73WFy2UOfWFGR,,,,,35.69,139.69,anonymous,JA,1,1,,1,36,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,5,6,5,5,5,5,7,6,5,6,6,5,7,8,8,8,5,8,5,4,4,4,4,5,4,5,5,4,5,5,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,2,1,2,1,2,1,1,4,2,4,3,3,4,3,1,4,5,2,4,3,2,4,4,5,5,2,4,3,2,,,,,,,,,,2,1,,1,,48689895
2026/4/7 16:07,2026/4/7 16:37,0,113.156.21.75,100,1796,1,2026/4/7 16:37,R_4lhDZsTpCp3EyNi,,,,,35.4338,139.6496,anonymous,JA,1,1,,1,64,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,5,6,5,5,4,5,3,5,6,6,4,6,5,5,6,5,5,5,5,5,4,4,5,4,4,5,5,5,5,5,4,4,4,4,3150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,1,4,2,4,3,2,4,4,3,4,4,3,4,3,3,3,4,4,3,3,4,4,2,,,,,,,,,,2,1,,1,,52409107
2026/4/7 16:10,2026/4/7 16:40,0,153.180.175.52,100,1799,1,2026/4/7 16:40,R_4FaIRjFw68JOwPW,,,,,35.6837,139.6805,anonymous,JA,1,1,,1,50,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,4,4,2,4,5,3,6,3,6,3,4,6,4,4,5,5,5,5,1,4,7,8,8,4,7,4,5,4,7,4,5,7,7,7,150,1,72,2,11,2,125,2,29,1,30,2,4,2,15,2,1,2,1,2,1,2,1,2,1,1,1,1,4,3,6,4,2,6,2,4,4,5,4,5,5,2,4,5,5,6,4,6,5,2,,,,,,,,,,1,1,,1,,28386374
2026/4/7 16:15,2026/4/7 16:45,0,103.5.140.178,28,1803,0,,FS_93qRUD2BNijZjqN,,,,,,,anonymous,JA,1,1,,1,51,1,1,1,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
